"no_of_bug_owned","avg_resolution","scmChanges","scrChanges","mslChanges","number_of_domain","country","linesadded","linesremoved","ReviewGotMerged","X","in_degree","out_degree","degree","betweenness","clustcoeff","closeness","eigencentrality","upeople_id"
229,6.5641,1,52,0,5,9,2,18,37,4,2,2,2,0,0,0.0505154639175258,1.10292976023664e-05,610
37,8.5135,114,17,2,3,6,15679,5473,14,2,38,38,38,0.117647058823529,0.2475106685633,0.04989816700611,0.00197609939150905,671
2,0,0,0,0,3,8,0,0,0,19,0,0,0,0,0,0.02,1.06655491576186e-08,1781
9,0.1111,53,0,17,2,7,741,293,0,13,22,22,22,0,0.441558441558442,0.0438675022381379,0.00979368168713601,1836
86,1.8605,650,10,55,1,9,120888,23130,10,21,58,58,58,21.8977668308703,0.214156079854809,0.0521276595744681,0.217719419642705,1838
1,0,12,0,29,7,8,3178,304,0,18,48,48,48,138.486764544898,0.203900709219858,0.0529157667386609,0.0144664440964214,1841
2,0,18,0,0,2,9,18130,10996,0,26,26,26,26,51.4792008757526,0.258461538461538,0.0497967479674797,0.000474710758834151,1847
4,0,12,0,0,1,9,167,43,0,29,20,20,20,9.86666666666667,0.452631578947368,0.049,0.00052503384719053,1850
1,0,2,0,0,1,8,2,18,0,30,8,8,8,0,0.428571428571429,0.0490981963927856,0.000268020511603567,1851
1,0,4,0,1,1,10,6,4,0,31,32,32,32,39.3236263736264,0.112903225806452,0.0519067796610169,0.000857330119501918,1852
1,0,1,0,0,1,8,1079,971,0,33,2,2,2,0,0,0.04989816700611,3.06311662233472e-07,1855
3,37.3333,10,0,0,1,10,444,158,0,36,10,10,10,0,0.444444444444444,0.0475266731328807,8.56587583082539e-05,1859
2,0,5,0,0,1,10,5545,1239,0,34,12,12,12,0,0.424242424242424,0.0502564102564103,0.000111747269219581,3248
18,0.1111,60,104,2,5,6,11208,2481,80,37,26,26,26,0,0.338461538461538,0.049049049049049,0.000702956445335817,3260
3,0,7,39,0,3,0,1491,2971,17,40,30,30,30,0,0.344827586206897,0.0492957746478873,0.00211101997616388,340390
671,3.9612,0,0,0,13,0,0,0,0,9,0,0,0,0,0,0.02,1.06655491576186e-08,378243
4,0,0,0,7,3,0,0,0,0,12,0,0,0,0,0,0.02,1.06655491576186e-08,378997
1,0,0,32,1,2,0,0,0,32,39,0,0,0,0,0,0.02,1.06655491576186e-08,390720
0,0,0,0,0,1,0,0,0,0,25,0,0,0,0,0,0.02,1.06655491576186e-08,397248
1,0,0,0,1,1,0,0,0,0,49,0,0,0,0,0,0.02,1.06655491576186e-08,397291
2,0,0,1,0,1,0,0,0,1,43,0,0,0,0,0,0.02,1.06655491576186e-08,418241
0,0,0,3,0,1,0,0,0,0,41,0,0,0,0,0,0.02,1.06655491576186e-08,446592
2,0,2,2,0,1,0,2,0,1,45,0,0,0,0,0,0.02,1.06655491576186e-08,456034
1,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0.02,1.06655491576186e-08,456085
2,0,0,2,0,0,0,0,0,2,44,0,0,0,0,0,0.02,1.06655491576186e-08,456086
2,0,0,2,0,0,0,0,0,1,46,0,0,0,0,0,0.02,1.06655491576186e-08,456087
0,0,0,4,0,0,0,0,0,0,47,0,0,0,0,0,0.02,1.06655491576186e-08,456088
0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0.02,1.06655491576186e-08,456133
0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0.02,1.06655491576186e-08,456198
